student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail,grade_category,study_hours_category,attendance_category
S05287,Female,18,Bachelor,Medium,Yes,Noisy,1.09,84.1,6.65,1.5,92.8,51.6,1,No,36.3,40.4,53.6,60.4,46.2,1.82,Fail,F,Low,Good
S05288,Male,15,Master,Medium,Yes,Quiet,2.88,82.1,6.68,0.2,67.8,72.7,2,No,68.6,42.2,42.1,51.6,48.3,2.25,Fail,F,Moderate,Good
S05289,Female,15,Bachelor,Low,Yes,Quiet,3.38,72.4,6.12,4.9,100.0,66.1,2,Yes,50.2,42.3,39.9,42.5,44.9,1.37,Fail,F,Moderate,Average
S05290,Male,16,PhD,Medium,Yes,Noisy,3.54,98.3,5.62,1.7,93.7,47.7,1,No,48.0,53.6,48.6,56.5,52.1,2.74,Pass,D,Moderate,Excellent
S05291,Male,18,High School,Low,Yes,Noisy,4.92,86.0,9.15,2.2,81.6,42.4,2,No,59.8,56.5,57.7,47.6,54.9,2.25,Pass,D,High,Good
S05292,Female,15,Master,Low,Yes,Quiet,3.98,91.3,8.08,4.1,75.5,67.5,0,No,54.3,50.3,48.0,48.7,50.2,2.13,Pass,D,Moderate,Excellent
S05293,Female,17,Bachelor,Medium,Yes,Quiet,0.83,100.0,7.03,1.6,73.6,65.5,1,No,43.0,43.9,29.6,47.6,39.8,1.2,Fail,F,Low,Excellent
S05294,Male,16,Bachelor,Medium,Yes,Quiet,1.52,83.7,5.53,1.4,74.5,50.2,5,Yes,48.0,43.9,47.5,40.0,44.7,2.28,Fail,F,Low,Good
S05295,Female,18,High School,Low,No,Noisy,3.49,84.1,7.55,5.5,79.9,82.4,0,Yes,54.1,53.8,61.7,50.7,56.0,1.89,Pass,D,Moderate,Good
S05296,Female,15,Master,Low,Yes,Noisy,2.46,86.4,6.64,1.4,73.9,62.2,0,No,49.3,49.1,59.6,62.3,53.6,2.16,Pass,D,Moderate,Good
S05297,Male,15,Master,High,No,Moderate,4.82,72.2,6.84,4.3,88.3,78.4,2,Yes,68.0,50.2,58.9,56.2,55.5,2.05,Pass,D,High,Average
S05298,Male,18,High School,Low,No,Quiet,1.88,66.7,9.25,2.7,100.0,57.4,2,Yes,61.1,33.1,45.2,36.7,43.4,1.88,Fail,F,Low,Average
S05299,Male,16,Bachelor,Medium,Yes,Quiet,4.15,70.0,8.9,2.7,81.5,64.4,5,Yes,62.0,61.3,56.1,59.9,59.1,2.64,Pass,D,High,Average
S05300,Female,18,High School,Medium,Yes,Noisy,2.22,97.4,4.63,1.7,96.6,60.9,4,Yes,23.6,45.5,25.6,34.9,31.8,1.44,Fail,F,Moderate,Excellent
S05301,Female,18,PhD,Medium,Yes,Quiet,3.31,81.7,7.37,2.2,60.1,64.3,3,No,54.5,30.2,42.8,62.5,46.3,1.67,Fail,F,Moderate,Good
S05302,Female,16,Bachelor,Medium,Yes,Moderate,2.01,92.8,7.17,5.2,85.3,73.4,2,Yes,54.3,39.2,57.8,30.9,46.1,1.62,Fail,F,Moderate,Excellent
S05303,Female,15,High School,High,Yes,Moderate,3.67,82.4,7.36,3.8,81.3,65.9,3,No,57.9,42.5,47.1,55.0,51.5,2.14,Pass,D,Moderate,Good
S05304,Male,17,High School,Low,No,Quiet,4.29,69.2,6.44,0.5,59.1,79.4,4,No,52.2,39.1,57.0,54.9,50.1,2.1,Pass,D,High,Average
S05305,Female,16,Bachelor,Medium,Yes,Quiet,3.3,93.7,7.0,1.0,76.2,52.6,0,No,45.5,33.1,46.0,44.5,40.7,1.62,Fail,F,Moderate,Excellent
S05306,Male,17,High School,Low,Yes,Quiet,5.29,76.1,5.91,3.1,92.8,59.1,0,No,35.5,63.0,58.2,57.8,52.6,2.04,Pass,D,High,Good
S05307,Female,15,Bachelor,Medium,No,Moderate,2.14,90.8,8.04,3.5,40.0,75.1,5,No,35.2,36.3,41.7,49.9,43.6,1.5,Fail,F,Moderate,Excellent
S05308,Male,18,Master,High,Yes,Noisy,3.12,94.2,8.01,3.7,77.0,83.5,1,No,50.5,56.5,49.7,51.2,50.5,2.09,Pass,D,Moderate,Excellent
S05309,Male,17,Master,Medium,Yes,Moderate,4.02,84.6,8.64,2.4,73.2,71.3,0,No,37.1,38.8,32.0,32.4,36.3,1.27,Fail,F,High,Good
S05310,Male,15,High School,Medium,Yes,Quiet,1.86,89.7,6.23,1.2,84.0,81.2,2,No,59.4,48.5,54.6,56.1,54.3,1.74,Pass,D,Low,Good
S05311,Female,15,PhD,High,Yes,Moderate,3.07,70.8,7.27,1.3,93.6,56.6,4,No,44.0,42.2,34.3,30.4,38.9,1.09,Fail,F,Moderate,Average
S05312,Male,18,Bachelor,Low,Yes,Quiet,3.8,100.0,9.04,0.0,90.5,62.7,1,No,67.8,58.1,63.3,72.5,65.6,2.88,Pass,C,Moderate,Excellent
S05313,Male,18,High School,Medium,Yes,Quiet,4.12,89.4,6.32,5.0,94.6,78.6,3,No,61.6,74.2,58.1,60.8,63.0,2.38,Pass,D,High,Good
S05314,Female,15,High School,High,Yes,Moderate,4.37,92.8,5.99,0.0,97.7,64.6,3,Yes,74.8,61.9,72.0,57.1,72.0,3.0,Pass,C,High,Excellent
S05315,Male,15,High School,Medium,Yes,Noisy,1.96,94.3,7.3,2.1,74.5,63.1,3,No,45.6,35.7,27.5,38.5,37.4,1.47,Fail,F,Low,Excellent
S05316,Female,17,Master,Low,Yes,Noisy,3.35,83.6,8.17,0.0,43.6,64.2,4,No,65.7,58.2,65.3,41.1,57.7,2.59,Pass,D,Moderate,Good
S05317,Female,15,High School,Low,Yes,Moderate,1.42,85.8,6.33,1.6,90.1,51.9,4,No,49.6,43.1,31.0,35.5,40.5,1.89,Fail,F,Low,Good
S05318,Male,15,High School,Low,Yes,Moderate,2.13,95.8,8.93,3.4,64.9,54.2,2,No,44.4,29.2,25.9,24.9,32.1,1.1,Fail,F,Moderate,Excellent
S05319,Male,17,Master,Low,Yes,Noisy,2.79,81.3,6.08,0.0,84.2,59.7,2,No,63.5,61.3,51.0,65.6,63.1,2.29,Pass,D,Moderate,Good
S05320,Female,16,Bachelor,Medium,Yes,Moderate,4.37,88.9,7.66,3.0,58.7,91.4,2,No,49.5,57.7,45.4,50.6,49.2,2.01,Fail,F,High,Good
S05321,Male,17,Master,Low,Yes,Moderate,3.63,89.7,6.32,3.8,68.9,63.6,3,No,51.0,48.1,45.7,53.5,46.7,1.4,Fail,F,Moderate,Good
S05322,Female,17,Bachelor,Low,Yes,Quiet,3.05,77.7,6.53,1.9,88.7,64.7,0,No,54.0,44.8,47.4,57.6,53.2,2.19,Pass,D,Moderate,Good
S05323,Female,18,High School,Medium,Yes,Quiet,3.54,89.4,7.82,6.6,73.3,80.0,3,No,50.2,34.6,46.4,47.8,42.0,1.31,Fail,F,Moderate,Good
S05324,Female,17,Master,Medium,No,Moderate,3.63,68.1,6.79,0.0,55.0,69.9,1,No,51.3,47.1,43.2,46.2,46.6,1.98,Fail,F,Moderate,Average
S05325,Male,15,High School,Medium,Yes,Noisy,3.44,94.2,5.48,0.0,59.7,62.8,1,No,51.9,43.7,37.3,54.6,44.1,1.77,Fail,F,Moderate,Excellent
S05326,Female,15,Bachelor,Medium,Yes,Moderate,2.31,100.0,6.2,2.0,96.9,68.7,2,No,56.9,54.0,32.3,47.1,48.1,2.17,Fail,F,Moderate,Excellent
S05327,Male,15,Bachelor,Low,Yes,Quiet,1.85,94.1,7.72,2.1,74.7,56.4,3,No,29.5,32.2,34.7,43.2,34.9,1.32,Fail,F,Low,Excellent
S05328,Male,16,High School,Low,Yes,Moderate,2.73,100.0,7.4,2.7,75.0,52.0,2,No,35.9,41.1,40.6,56.5,46.9,1.94,Fail,F,Moderate,Excellent
S05329,Male,15,PhD,Low,Yes,Moderate,2.05,77.4,7.73,3.9,70.8,84.5,1,No,51.2,37.6,50.8,43.3,47.3,2.03,Fail,F,Moderate,Good
S05330,Male,16,Bachelor,Medium,Yes,Noisy,3.75,82.8,6.4,0.6,57.2,74.7,1,No,69.4,59.0,74.6,87.5,72.7,3.01,Pass,C,Moderate,Good
S05331,Female,15,High School,Low,Yes,Quiet,4.83,86.3,5.94,0.5,76.0,40.9,1,Yes,62.5,69.2,74.4,62.0,67.7,2.34,Pass,C,High,Good
S05332,Male,17,Master,Medium,Yes,Moderate,3.68,86.3,6.18,1.5,98.6,82.0,3,No,60.4,53.2,46.9,60.4,55.7,1.85,Pass,D,Moderate,Good
S05333,Female,18,Bachelor,Low,Yes,Moderate,0.83,80.6,6.25,4.0,68.3,66.8,4,Yes,38.9,35.8,24.2,20.4,28.9,1.4,Fail,F,Low,Good
S05334,Female,15,Bachelor,High,Yes,Noisy,2.24,75.9,6.95,3.7,51.7,66.1,1,No,31.3,31.5,35.5,20.4,33.5,1.27,Fail,F,Moderate,Good
S05335,Male,16,Bachelor,Medium,Yes,Moderate,3.02,100.0,5.82,2.4,91.6,83.8,1,No,59.9,60.2,45.2,46.7,52.9,2.15,Pass,D,Moderate,Excellent
S05336,Female,16,Master,Medium,Yes,Noisy,1.28,76.7,8.07,1.7,81.3,55.2,1,Yes,36.9,48.9,45.6,53.2,45.2,1.68,Fail,F,Low,Good
S05337,Female,18,High School,Medium,Yes,Quiet,3.04,100.0,7.52,2.3,82.8,70.8,1,Yes,55.9,60.0,37.2,55.1,54.0,2.51,Pass,D,Moderate,Excellent
S05338,Male,15,High School,Medium,Yes,Quiet,3.56,90.0,6.14,3.0,85.7,91.5,3,Yes,27.2,41.6,45.2,50.5,43.7,1.89,Fail,F,Moderate,Good
S05339,Female,17,Bachelor,Medium,Yes,Quiet,4.69,87.0,6.8,2.6,53.8,65.6,5,No,47.5,64.5,74.5,48.4,59.6,2.78,Pass,D,High,Good
S05340,Female,15,High School,High,Yes,Moderate,5.18,90.4,6.11,0.4,78.3,63.7,3,No,79.7,76.1,63.3,62.5,66.3,2.61,Pass,C,High,Excellent
S05341,Female,15,Bachelor,Medium,Yes,Moderate,1.57,100.0,6.85,0.3,83.6,94.7,5,Yes,65.6,65.8,59.3,62.7,62.8,2.35,Pass,D,Low,Excellent
S05342,Female,18,High School,High,No,Quiet,2.86,58.8,6.17,2.1,79.4,61.8,3,Yes,43.9,48.4,41.2,33.0,39.2,1.61,Fail,F,Moderate,Low
S05343,Male,15,High School,Medium,Yes,Moderate,2.88,88.6,9.14,3.6,79.2,80.4,3,No,59.9,41.6,57.4,56.3,52.7,2.06,Pass,D,Moderate,Good
S05344,Female,17,High School,High,Yes,Moderate,2.14,86.5,5.41,0.9,97.4,50.8,0,No,91.8,60.1,67.2,67.8,68.8,2.15,Pass,C,Moderate,Good
S05345,Female,16,Bachelor,Low,Yes,Moderate,3.12,86.9,5.73,3.1,86.6,81.9,3,No,55.0,54.7,54.7,43.4,54.3,2.41,Pass,D,Moderate,Good
S05346,Female,18,Master,Low,Yes,Quiet,2.9,94.4,6.76,0.0,89.4,61.7,1,No,54.9,60.8,51.6,65.6,59.8,2.27,Pass,D,Moderate,Excellent
S05347,Female,17,High School,Medium,Yes,Noisy,3.74,78.9,7.09,2.6,77.6,83.7,2,No,45.6,54.3,63.3,46.2,55.9,2.09,Pass,D,Moderate,Good
S05348,Male,16,Bachelor,Low,Yes,Moderate,4.63,73.5,7.1,1.3,41.6,61.8,4,No,55.8,46.3,44.6,52.9,54.1,2.08,Pass,D,High,Average
S05349,Female,18,High School,Low,Yes,Quiet,3.16,71.2,7.92,0.0,75.1,77.9,3,No,63.9,67.1,79.4,64.1,66.8,2.39,Pass,C,Moderate,Average
S05350,Male,18,Bachelor,Medium,Yes,Moderate,2.41,75.9,7.44,1.7,79.6,41.1,3,No,31.0,55.6,36.0,45.9,46.0,1.94,Fail,F,Moderate,Good
S05351,Female,16,High School,Medium,Yes,Quiet,1.77,91.9,6.08,0.6,77.1,68.3,2,No,37.1,32.5,21.7,28.5,28.8,1.54,Fail,F,Low,Excellent
S05352,Male,16,Bachelor,High,Yes,Moderate,5.45,90.0,8.06,2.1,78.9,71.2,2,No,76.6,64.0,62.6,69.0,66.5,2.82,Pass,C,High,Good
S05353,Male,17,Bachelor,Medium,Yes,Quiet,4.09,93.8,7.63,3.1,83.2,55.2,0,No,53.0,69.8,56.1,52.7,59.6,2.57,Pass,D,High,Excellent
S05354,Male,15,Master,High,Yes,Noisy,3.48,80.4,8.39,3.2,94.2,70.5,2,No,60.7,58.9,49.5,64.2,56.6,2.39,Pass,D,Moderate,Good
S05355,Male,15,High School,Medium,Yes,Noisy,2.8,80.8,7.05,0.0,67.1,100.0,3,No,51.2,53.9,37.6,45.2,45.2,2.34,Fail,F,Moderate,Good
S05356,Male,15,Master,Low,Yes,Quiet,4.93,100.0,8.09,3.4,76.9,54.7,2,No,53.3,67.0,54.9,59.8,59.5,2.15,Pass,D,High,Excellent
S05357,Female,15,Bachelor,Low,Yes,Quiet,2.81,95.2,4.28,3.1,100.0,76.8,0,Yes,46.6,62.7,49.1,55.4,54.5,2.26,Pass,D,Moderate,Excellent
S05358,Female,15,Master,Medium,No,Quiet,0.95,92.5,6.51,1.9,55.7,61.1,4,Yes,25.9,35.5,36.8,24.9,32.3,1.08,Fail,F,Low,Excellent
S05359,Female,17,High School,Medium,Yes,Moderate,3.32,66.8,6.09,0.6,75.8,88.1,2,No,43.8,41.8,49.7,44.5,42.8,1.15,Fail,F,Moderate,Average
S05360,Male,18,High School,Low,Yes,Quiet,1.53,100.0,7.7,1.9,47.3,74.0,0,Yes,35.1,35.3,31.3,33.5,34.5,1.23,Fail,F,Low,Excellent
S05361,Female,17,Master,Medium,Yes,Noisy,3.32,84.1,6.26,4.9,76.1,62.5,2,No,31.1,24.8,26.5,14.7,25.7,0.84,Fail,F,Moderate,Good
S05362,Male,17,High School,Medium,No,Moderate,4.61,86.7,7.98,3.4,81.5,71.9,0,No,41.6,49.0,61.2,63.9,53.5,1.76,Pass,D,High,Good
S05363,Male,17,High School,Medium,Yes,Moderate,0.99,89.5,7.79,4.0,52.7,95.4,3,No,43.2,50.3,40.0,66.9,47.1,2.37,Fail,F,Low,Good
S05364,Female,18,High School,High,Yes,Moderate,1.92,86.6,6.39,1.0,83.1,62.8,2,No,34.2,22.8,43.8,38.7,37.6,1.87,Fail,F,Low,Good
S05365,Female,17,Master,Medium,Yes,Noisy,4.04,83.3,7.24,1.7,69.8,83.4,2,No,61.5,48.1,42.6,44.4,49.8,1.83,Fail,F,High,Good
S05366,Male,17,High School,Medium,Yes,Quiet,2.4,86.5,6.79,0.6,96.2,53.9,2,No,80.4,69.3,66.0,82.6,77.0,3.1,Pass,C,Moderate,Good
S05367,Male,18,Master,High,Yes,Moderate,3.5,91.4,7.12,1.5,87.1,76.2,3,No,67.3,64.6,54.2,62.9,62.7,2.45,Pass,D,Moderate,Excellent
S05368,Female,17,Bachelor,Low,Yes,Moderate,3.5,93.5,7.75,4.5,71.9,68.6,3,No,62.2,46.5,53.1,62.1,56.2,2.36,Pass,D,Moderate,Excellent
S05369,Female,15,High School,Medium,Yes,Moderate,4.07,97.2,6.67,1.8,76.9,87.9,0,No,62.9,72.6,52.5,48.6,59.2,1.78,Pass,D,High,Excellent
S05370,Female,16,Bachelor,High,Yes,Moderate,2.22,74.0,5.34,1.5,100.0,69.2,5,No,58.7,69.1,63.4,56.3,62.1,2.25,Pass,D,Moderate,Average
S05371,Female,17,High School,Medium,Yes,Quiet,0.5,79.5,7.6,2.9,78.3,89.1,2,No,34.4,32.1,22.4,36.0,28.5,1.36,Fail,F,Low,Good
S05372,Male,16,Bachelor,Medium,Yes,Moderate,3.48,93.5,8.07,1.6,59.8,57.9,0,Yes,44.5,50.5,47.7,53.1,51.2,1.82,Pass,D,Moderate,Excellent
S05373,Female,17,Bachelor,Medium,Yes,Noisy,1.12,69.3,5.3,2.6,62.9,52.0,2,Yes,21.1,38.0,23.7,35.5,29.3,1.32,Fail,F,Low,Average
S05374,Female,17,Bachelor,Medium,Yes,Quiet,4.12,86.6,6.96,1.6,77.2,55.5,0,No,38.3,50.5,48.6,57.2,49.1,1.97,Fail,F,High,Good
S05375,Female,15,High School,Low,Yes,Moderate,2.95,77.1,6.07,2.8,96.9,77.0,0,No,44.0,48.4,42.5,45.5,43.8,2.5,Fail,F,Moderate,Good
S05376,Male,18,Bachelor,High,No,Quiet,2.64,90.5,8.13,1.9,72.6,53.8,1,Yes,23.7,42.0,34.2,44.5,37.0,1.29,Fail,F,Moderate,Excellent
S05377,Male,16,Master,High,Yes,Moderate,3.83,76.5,8.18,0.8,63.6,36.6,3,No,41.3,40.3,45.0,43.5,41.4,1.51,Fail,F,Moderate,Good
S05378,Male,18,Bachelor,High,Yes,Moderate,0.91,81.4,6.19,4.1,80.1,64.9,1,No,51.5,36.5,44.0,35.8,45.7,1.77,Fail,F,Low,Good
S05379,Male,15,Master,Medium,No,Moderate,2.76,82.1,5.68,5.2,84.9,72.4,5,Yes,47.4,56.0,33.4,63.2,51.6,2.07,Pass,D,Moderate,Good
S05380,Female,15,High School,Low,Yes,Quiet,3.54,87.5,7.24,3.2,87.7,63.2,3,No,66.1,55.0,79.7,63.3,68.6,2.73,Pass,C,Moderate,Good
S05381,Male,16,Master,Low,Yes,Quiet,3.3,94.6,5.89,0.2,54.5,53.0,0,Yes,52.9,70.2,65.4,61.0,63.8,2.53,Pass,D,Moderate,Excellent
S05382,Female,18,High School,High,Yes,Moderate,2.41,95.3,7.86,2.2,84.7,87.5,2,Yes,40.8,38.9,39.6,45.5,35.1,1.23,Fail,F,Moderate,Excellent
S05383,Female,15,High School,Medium,Yes,Quiet,2.43,87.0,6.87,2.9,83.9,82.2,5,No,39.8,37.0,35.5,28.2,36.0,1.4,Fail,F,Moderate,Good
S05384,Female,17,Master,Low,Yes,Quiet,4.85,73.9,8.61,0.0,73.4,75.1,2,No,52.0,80.0,55.0,64.2,64.1,2.32,Pass,D,High,Average
S05385,Female,17,Master,Medium,No,Moderate,4.1,100.0,8.65,1.7,97.0,89.5,3,No,44.3,59.1,49.6,72.3,58.6,2.54,Pass,D,High,Excellent
S05386,Male,17,Bachelor,Medium,Yes,Quiet,2.2,84.1,8.55,0.4,86.8,56.5,3,Yes,26.5,33.0,25.6,33.1,30.2,1.19,Fail,F,Moderate,Good
S05387,Male,18,High School,Medium,Yes,Noisy,4.62,87.7,7.4,1.0,67.1,66.8,5,No,90.4,75.6,77.9,80.9,83.0,2.98,Pass,B,High,Good
S05388,Male,17,High School,Medium,Yes,Quiet,3.91,87.4,6.05,3.0,87.0,87.6,0,No,52.5,57.5,61.4,49.7,55.6,2.42,Pass,D,Moderate,Good
S05389,Female,17,Bachelor,Medium,Yes,Moderate,3.59,88.5,5.52,2.4,51.7,72.4,4,No,54.8,52.0,58.0,55.5,60.4,2.7,Pass,D,Moderate,Good
S05390,Female,15,Master,High,Yes,Quiet,3.63,76.5,7.59,0.9,72.8,95.5,2,No,56.9,56.6,55.1,51.5,55.4,2.3,Pass,D,Moderate,Good
S05391,Female,15,High School,Low,No,Moderate,1.62,89.4,7.67,2.4,73.9,43.7,4,Yes,27.9,32.5,37.9,44.0,35.9,1.33,Fail,F,Low,Good
S05392,Female,17,Master,Medium,No,Moderate,4.81,100.0,7.26,2.0,89.9,42.7,0,No,58.2,70.7,67.0,59.3,61.5,2.22,Pass,D,High,Excellent
S05393,Female,17,High School,Medium,No,Moderate,4.14,64.9,5.67,3.8,100.0,62.6,3,No,40.1,40.3,38.6,55.8,44.5,2.15,Fail,F,High,Average
S05394,Male,15,Master,High,Yes,Moderate,3.29,85.3,6.2,0.0,75.6,78.8,1,Yes,51.8,66.9,57.0,52.7,60.9,2.34,Pass,D,Moderate,Good
S05395,Female,16,Master,Medium,Yes,Quiet,3.29,73.8,7.08,1.4,100.0,80.7,2,Yes,62.2,63.7,59.3,54.2,61.8,2.63,Pass,D,Moderate,Average
S05396,Male,18,Bachelor,Medium,Yes,Quiet,2.89,94.9,6.39,4.8,100.0,66.4,1,No,67.5,65.8,76.4,71.7,68.5,3.12,Pass,C,Moderate,Excellent
S05397,Female,18,High School,Medium,Yes,Noisy,2.32,96.4,6.22,0.8,60.1,85.5,1,No,64.4,56.5,55.9,57.4,55.0,2.55,Pass,D,Moderate,Excellent
S05398,Female,15,Master,Medium,Yes,Moderate,3.64,83.7,6.03,0.9,100.0,76.2,1,No,64.9,80.1,59.9,65.1,66.1,2.89,Pass,C,Moderate,Good
S05399,Male,18,Bachelor,High,Yes,Moderate,2.05,85.6,6.86,1.7,69.4,71.0,2,Yes,50.8,42.5,46.4,35.5,44.4,1.39,Fail,F,Moderate,Good
S05400,Male,15,Bachelor,High,No,Noisy,3.18,76.2,6.79,4.4,80.1,90.0,0,No,51.1,61.5,55.8,46.7,55.2,2.06,Pass,D,Moderate,Good
S05401,Female,15,Bachelor,Medium,Yes,Quiet,3.12,61.4,6.17,3.1,100.0,71.0,1,No,50.5,47.2,47.1,53.7,50.8,2.13,Pass,D,Moderate,Average
S05402,Female,15,High School,Medium,Yes,Moderate,3.46,82.3,7.01,0.9,87.8,59.1,4,Yes,61.9,55.7,59.6,58.4,58.9,1.87,Pass,D,Moderate,Good
S05403,Female,15,Master,Low,Yes,Quiet,4.13,82.9,7.25,2.4,70.4,66.7,2,No,55.2,54.3,47.2,70.1,56.1,2.45,Pass,D,High,Good
S05404,Female,16,High School,Medium,Yes,Quiet,3.48,85.4,7.35,2.0,86.7,54.7,0,Yes,52.4,51.5,56.5,61.2,54.5,2.03,Pass,D,Moderate,Good
S05405,Male,17,Master,Medium,Yes,Quiet,3.83,52.2,6.04,3.2,57.1,67.0,2,Yes,55.1,38.5,46.3,50.7,45.4,1.94,Fail,F,Moderate,Low
S05406,Female,17,High School,Medium,Yes,Noisy,0.67,67.7,6.69,2.4,95.9,57.7,3,No,34.8,33.7,33.4,17.0,28.8,1.55,Fail,F,Low,Average
S05407,Male,16,Bachelor,Low,Yes,Quiet,3.55,70.2,7.02,2.8,70.3,50.0,3,Yes,50.7,43.2,40.3,55.7,50.9,2.72,Pass,D,Moderate,Average
S05408,Female,18,High School,High,No,Quiet,3.09,85.8,7.13,2.0,43.1,62.8,1,No,47.8,49.1,29.6,28.3,41.8,1.63,Fail,F,Moderate,Good
S05409,Male,18,High School,Medium,Yes,Quiet,3.45,90.9,5.67,4.5,74.6,47.4,1,No,53.1,45.7,44.3,49.0,49.7,1.67,Fail,F,Moderate,Excellent
S05410,Male,17,High School,Medium,Yes,Quiet,2.37,73.4,6.66,2.4,72.3,81.2,3,Yes,43.8,36.9,45.4,39.0,38.4,1.2,Fail,F,Moderate,Average
S05411,Female,18,Bachelor,Low,Yes,Noisy,4.38,82.2,7.59,1.6,87.5,79.5,1,No,63.6,68.0,61.1,81.7,68.0,2.51,Pass,C,High,Good
S05412,Male,17,Bachelor,Medium,Yes,Moderate,3.3,79.2,6.41,4.1,62.7,85.2,3,No,24.7,38.1,48.1,44.9,40.8,1.2,Fail,F,Moderate,Good
S05413,Female,17,Master,High,Yes,Noisy,2.11,100.0,7.36,3.4,85.2,62.0,2,Yes,51.8,40.3,40.5,50.7,46.6,2.0,Fail,F,Moderate,Excellent
S05414,Male,16,High School,Medium,Yes,Noisy,2.32,81.2,7.01,1.1,69.8,76.8,2,Yes,47.0,35.2,50.5,37.9,40.9,1.29,Fail,F,Moderate,Good
S05415,Female,18,Bachelor,Medium,Yes,Noisy,4.08,80.7,6.54,0.0,78.9,52.9,0,Yes,92.6,79.3,81.4,73.2,82.7,3.64,Pass,B,High,Good
S05416,Male,16,Master,Low,Yes,Quiet,2.9,76.8,8.26,3.3,96.0,61.4,1,No,54.7,55.4,51.0,49.8,54.3,2.16,Pass,D,Moderate,Good
S05417,Female,17,High School,Medium,Yes,Quiet,2.99,66.0,6.7,1.8,96.5,85.4,5,Yes,84.6,71.6,69.3,67.2,69.8,2.59,Pass,C,Moderate,Average
S05418,Female,17,Bachelor,High,Yes,Moderate,2.76,91.5,6.79,2.6,99.1,87.6,0,Yes,45.4,49.5,58.7,73.7,55.1,2.12,Pass,D,Moderate,Excellent
S05419,Male,17,Bachelor,Medium,Yes,Moderate,4.21,82.3,6.52,4.3,68.6,71.9,1,No,70.6,72.1,68.1,84.5,76.3,2.87,Pass,C,High,Good
S05420,Male,15,High School,High,Yes,Moderate,3.58,81.1,8.48,1.1,84.5,80.2,4,No,53.2,59.1,60.2,60.8,54.3,2.12,Pass,D,Moderate,Good
S05421,Male,15,High School,High,Yes,Quiet,1.58,86.8,8.39,0.8,85.1,66.5,3,No,49.6,53.0,37.6,39.7,43.3,1.62,Fail,F,Low,Good
S05422,Male,15,Bachelor,High,Yes,Noisy,1.83,69.2,8.15,0.4,98.8,85.1,0,No,27.8,42.5,52.3,40.7,42.8,1.71,Fail,F,Low,Average
S05423,Female,16,High School,High,Yes,Quiet,3.01,100.0,7.87,5.8,75.1,56.3,2,Yes,47.0,57.3,41.6,51.4,51.3,2.21,Pass,D,Moderate,Excellent
S05424,Male,17,Bachelor,Low,Yes,Quiet,2.23,66.8,6.12,4.3,57.7,71.8,2,No,38.7,48.2,22.2,24.4,31.3,1.25,Fail,F,Moderate,Average
S05425,Female,18,Master,High,No,Moderate,0.5,100.0,6.55,3.5,92.7,87.8,4,No,35.1,43.6,55.2,39.2,45.0,1.72,Fail,F,Low,Excellent
S05426,Male,16,Bachelor,Low,Yes,Quiet,2.11,84.9,6.23,0.0,100.0,62.4,2,No,26.2,46.6,44.0,45.8,43.6,1.65,Fail,F,Moderate,Good
S05427,Female,16,Bachelor,Low,Yes,Quiet,2.67,81.1,8.03,0.4,84.8,69.8,4,No,39.9,45.4,54.4,60.0,48.6,1.89,Fail,F,Moderate,Good
S05428,Female,16,High School,Low,Yes,Quiet,2.52,91.7,9.34,3.6,63.6,76.5,2,No,34.5,35.3,39.3,39.9,37.5,1.81,Fail,F,Moderate,Excellent
S05429,Female,18,Master,Medium,Yes,Quiet,3.86,81.5,7.68,3.1,100.0,84.1,5,Yes,50.6,44.2,47.6,36.6,42.8,1.69,Fail,F,Moderate,Good
S05430,Female,17,High School,Medium,Yes,Quiet,0.5,94.3,8.68,2.1,81.8,58.9,1,No,26.5,24.8,26.4,14.6,20.8,0.7,Fail,F,Low,Excellent
S05431,Male,15,Bachelor,Medium,No,Quiet,2.07,88.1,7.46,0.5,70.1,75.6,3,Yes,52.2,48.1,41.4,33.9,44.5,1.98,Fail,F,Moderate,Good
S05432,Male,17,PhD,Low,Yes,Moderate,3.95,92.1,7.32,4.1,96.5,84.7,0,No,52.4,44.4,63.9,58.9,55.2,2.26,Pass,D,Moderate,Excellent
S05433,Female,17,Bachelor,Medium,Yes,Moderate,2.2,95.4,6.42,5.2,100.0,84.6,2,No,43.2,32.1,37.7,27.3,37.8,1.37,Fail,F,Moderate,Excellent
S05434,Male,16,Bachelor,Medium,Yes,Moderate,1.55,83.3,7.61,3.2,55.9,69.4,0,Yes,59.3,65.2,58.6,63.8,61.6,2.22,Pass,D,Low,Good
S05435,Male,16,Bachelor,Medium,Yes,Moderate,2.18,94.6,7.91,1.4,88.1,64.8,0,Yes,36.0,50.4,59.2,52.6,50.1,1.97,Pass,D,Moderate,Excellent
S05436,Female,16,High School,Low,No,Quiet,3.54,90.2,8.05,4.8,99.5,69.8,2,Yes,44.3,52.4,50.2,52.3,48.3,2.08,Fail,F,Moderate,Excellent
S05437,Male,15,Master,Low,Yes,Quiet,2.7,98.3,7.1,2.8,78.4,59.4,4,No,40.0,37.8,30.9,44.1,37.3,1.49,Fail,F,Moderate,Excellent
